Unique_client_ID,Race/Ethnicity,Gender,Age_group_at_assessment,TOTAL_SCORE,Housing_destination,is_perm_housed,Gender_Female,Race_Black,Race_Latino,Race_Asian,Age_Youth,Age_GenX,Age_Boomer,HISTORY_SUB_SCORE,RISKS_SUB_SCORE,SOCIALIZATION_SUB_SCORE,WELLNESS_SUB_SCORE,Housing_status,y_proba
31093,White,Male,60+,13,Permanently Housed,1,0,0,0,0,0,0,1,2,2,2,6,1,0.22607997
31100,Latino,Male,,13,Permanently Housed,1,0,0,1,0,0,0,0,2,2,3,6,1,0.117439516
31104,Asian,Male,,9,Permanently Housed,1,0,0,0,1,0,0,0,1,3,2,3,1,0.18873361
31105,Black,Male,,2,Permanently Housed,1,0,1,0,0,0,0,0,0,0,2,0,1,0.17417583
31117,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,2,0,4,3,1,0.22465575
31121,Black,Male,45-59,6,Permanently Housed,1,0,1,0,0,0,1,0,1,1,2,2,1,0.22123073
31122,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,1,2,1,4,1,0.24020244
31124,Black,Female,60+,12,Permanently Housed,1,1,1,0,0,0,0,1,2,3,1,5,1,0.2706437
31128,Latino,Female,,12,Permanently Housed,1,1,0,1,0,0,0,0,2,4,3,3,1,0.132274
31129,Latino,Male,,0,Permanently Housed,1,0,0,1,0,0,0,0,0,0,0,0,1,0.17527929
31130,White,Male,,6,Permanently Housed,1,0,0,0,0,0,0,0,2,0,1,3,1,0.119840294
31133,Latino,Female,,8,Permanently Housed,1,1,0,1,0,0,0,0,2,1,2,3,1,0.12467979
31137,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,4,1,0.26052466
31138,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,1,2,3,3,1,0.22247787
31147,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,2,4,4,1,0.23975979
31163,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,2,4,2,3,1,0.29589126
31170,Latino,Female,,13,Permanently Housed,1,1,0,1,0,0,0,0,2,4,3,4,1,0.13481809
31172,Latino,Male,,4,Permanently Housed,1,0,0,1,0,0,0,0,1,0,3,0,1,0.24853526
31197,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,1,4,4,1,0.21184556
31203,White,Male,60+,12,Permanently Housed,1,0,0,0,0,0,0,1,2,2,1,6,1,0.31818676
31205,Latino,Female,,6,Permanently Housed,1,1,0,1,0,0,0,0,2,1,2,1,1,0.10597322
31208,Latino,Female,,9,Permanently Housed,1,1,0,1,0,0,0,0,2,1,3,3,1,0.12856865
31219,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,4,3,3,1,0.27655643
31222,Latino,Female,18-24,15,Permanently Housed,1,1,0,1,0,1,0,0,2,4,4,5,1,0.25946182
31224,Latino,Male,18-24,8,Permanently Housed,1,0,0,1,0,1,0,0,2,3,2,1,1,0.21730353
31230,White,Male,45-59,11,Permanently Housed,1,0,0,0,0,0,1,0,2,3,2,4,1,0.17230076
31240,Latino,Male,18-24,14,Permanently Housed,1,0,0,1,0,1,0,0,2,3,4,5,1,0.16461489
31253,Black,Male,18-24,8,Permanently Housed,1,0,1,0,0,1,0,0,0,3,2,3,1,0.37012678
31258,White,Female,,9,Permanently Housed,1,1,0,0,0,0,0,0,2,2,3,2,1,0.11283227
31267,Black,Male,18-24,4,Permanently Housed,1,0,1,0,0,1,0,0,2,0,2,0,1,0.22546756
31268,Black,Female,,16,Permanently Housed,1,1,1,0,0,0,0,0,2,4,4,6,1,0.32851863
31269,Black,Female,,10,Permanently Housed,1,1,1,0,0,0,0,0,2,2,2,4,1,0.16255735
31272,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,1,4,3,4,1,0.35937384
31276,White,Female,45-59,9,Permanently Housed,1,1,0,0,0,0,1,0,2,1,3,3,1,0.18626183
31279,Asian,Male,,8,Permanently Housed,1,0,0,0,1,0,0,0,1,3,2,2,1,0.18982624
31281,Latino,Female,18-24,7,Permanently Housed,1,1,0,1,0,1,0,0,2,1,3,1,1,0.2372143
31284,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,2,3,3,2,1,0.16871332
31286,Black,Male,,8,Permanently Housed,1,0,1,0,0,0,0,0,2,3,3,0,1,0.12265503
31287,Black,Male,60+,16,Permanently Housed,1,0,1,0,0,0,0,1,2,3,4,6,1,0.2799828
31289,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,2,3,2,2,1,0.13510953
31300,Black,Male,45-59,16,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,6,1,0.3696723
31301,Latino,Female,45-59,11,Permanently Housed,1,1,0,1,0,0,1,0,2,1,3,4,1,0.20051037
31302,White,Male,,12,Permanently Housed,1,0,0,0,0,0,0,0,2,3,3,4,1,0.12170578
31306,Black,Female,,11,Permanently Housed,1,1,1,0,0,0,0,0,2,3,2,4,1,0.16220722
31307,Latino,Male,,8,Permanently Housed,1,0,0,1,0,0,0,0,2,1,1,4,1,0.103575215
31317,Latino,Female,,6,Permanently Housed,1,1,0,1,0,0,0,0,2,1,2,1,1,0.10597322
31318,White,Male,60+,11,Permanently Housed,1,0,0,0,0,0,0,1,2,3,2,3,1,0.2387392
31329,White,Male,45-59,8,Permanently Housed,1,0,0,0,0,0,1,0,1,3,2,2,1,0.24007097
31333,White,Male,60+,16,Permanently Housed,1,0,0,0,0,0,0,1,2,4,4,5,1,0.23562981
31341,Black,Female,60+,11,Permanently Housed,1,1,1,0,0,0,0,1,1,3,4,2,1,0.29538918
31343,Latino,Female,,14,Permanently Housed,1,1,0,1,0,0,0,0,2,4,4,4,1,0.16650443
31346,Black,Female,,3,Permanently Housed,1,1,1,0,0,0,0,0,1,1,0,1,1,0.24372485
31362,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,2,2,2,4,1,0.15851949
31373,Black,Female,18-24,9,Permanently Housed,1,1,1,0,0,1,0,0,2,3,3,1,1,0.27380008
31383,Black,Male,18-24,9,Permanently Housed,1,0,1,0,0,1,0,0,2,1,4,2,1,0.25980052
31384,White,Male,,13,Permanently Housed,1,0,0,0,0,0,0,0,1,3,4,5,1,0.20455568
31392,Latino,Male,45-59,5,Permanently Housed,1,0,0,1,0,0,1,0,1,1,2,1,1,0.17772232
31396,White,Male,,10,Permanently Housed,1,0,0,0,0,0,0,0,2,1,4,3,1,0.13447626
31421,White,Male,60+,8,Permanently Housed,1,0,0,0,0,0,0,1,1,1,2,3,1,0.357626
31423,Black,Male,45-59,14,Permanently Housed,1,0,1,0,0,0,1,0,1,3,4,6,1,0.331797
31426,Asian,Male,,12,Permanently Housed,1,0,0,0,1,0,0,0,1,2,3,6,1,0.18589915
31428,Latino,Female,18-24,5,Permanently Housed,1,1,0,1,0,1,0,0,1,0,4,0,1,0.2181054
31429,White,Male,45-59,13,Permanently Housed,1,0,0,0,0,0,1,0,2,3,3,5,1,0.19636022
31435,Black,Female,,6,Permanently Housed,1,1,1,0,0,0,0,0,2,3,1,0,1,0.15800412
31438,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,0,1,2,6,1,0.73190415
31446,White,Male,,10,Permanently Housed,1,0,0,0,0,0,0,0,1,2,3,4,1,0.18942934
31455,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,1,1,1,1,0.30085218
31457,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,2,4,1,1,1,0.14716195
31459,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,2,1,0.2576143
31461,White,Male,45-59,16,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,6,1,0.25637382
31464,White,Male,18-24,5,Permanently Housed,1,0,0,0,0,1,0,0,2,0,1,2,1,0.1652616
31467,White,Male,45-59,15,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,5,1,0.25607705
31477,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,6,1,0.28474692
31478,Asian,Female,,0,Permanently Housed,1,1,0,0,1,0,0,0,0,0,0,0,1,0.47166386
31483,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,2,3,4,3,1,0.118416384
31484,Latino,Male,,15,Permanently Housed,1,0,0,1,0,0,0,0,2,4,3,6,1,0.16429383
31487,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,2,1,4,1,1,0.27083787
31490,Latino,Male,18-24,9,Permanently Housed,1,0,0,1,0,1,0,0,1,3,3,2,1,0.22557822
31497,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,4,1,0.29167435
31505,White,Male,45-59,13,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,4,1,0.20050228
31521,White,Female,45-59,13,Permanently Housed,1,1,0,0,0,0,1,0,2,2,3,6,1,0.24284495
31522,Latino,Female,45-59,13,Permanently Housed,1,1,0,1,0,0,1,0,2,4,3,4,1,0.23766881
31531,Black,Female,,9,Permanently Housed,1,1,1,0,0,0,0,0,1,1,2,5,1,0.21421443
31539,Black,Male,18-24,11,Permanently Housed,1,0,1,0,0,1,0,0,2,2,4,3,1,0.2700396
31540,Latino,Female,18-24,6,Permanently Housed,1,1,0,1,0,1,0,0,2,1,2,1,1,0.2454028
31543,Black,Male,18-24,12,Permanently Housed,1,0,1,0,0,1,0,0,2,4,1,5,1,0.21707661
31544,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,3,1,0.22482575
31545,Black,Male,18-24,10,Permanently Housed,1,0,1,0,0,1,0,0,1,3,3,3,1,0.29349554
31546,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,1,3,2,3,1,0.32368243
31547,Black,Female,18-24,14,Permanently Housed,1,1,1,0,0,1,0,0,2,4,3,5,1,0.25077093
31550,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,2,2,2,2,1,0.25611833
31556,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,2,3,3,1,1,0.15282002
31559,Black,Female,60+,4,Permanently Housed,1,1,1,0,0,0,0,1,1,1,1,0,1,0.33682182
31560,Latino,Male,18-24,9,Permanently Housed,1,0,0,1,0,1,0,0,0,2,3,4,1,0.28151876
31566,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,0,1,2,1,0.37604767
31569,White,Male,45-59,14,Permanently Housed,1,0,0,0,0,0,1,0,2,4,3,5,1,0.20838499
31572,White,Male,,6,Permanently Housed,1,0,0,0,0,0,0,0,2,0,3,1,1,0.12715594
31573,Black,Male,60+,9,Permanently Housed,1,0,1,0,0,0,0,1,2,1,2,3,1,0.2809259
31574,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,1,4,2,5,1,0.15250047
31581,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,1,2,3,5,1,0.36867103
31584,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,1,2,3,2,1,0.25135276
31587,Asian,Male,60+,9,Permanently Housed,1,0,0,0,1,0,0,1,1,1,4,2,1,0.23345064
31594,Latino,Female,18-24,9,Permanently Housed,1,1,0,1,0,1,0,0,2,1,5,1,1,0.24389862
31595,Black,Female,,15,Permanently Housed,1,1,1,0,0,0,0,0,2,4,3,6,1,0.21608421
31598,Latino,Female,,13,Permanently Housed,1,1,0,1,0,0,0,0,1,4,4,4,1,0.19974288
31599,Black,Female,60+,13,Permanently Housed,1,1,1,0,0,0,0,1,2,3,3,4,1,0.24877112
31610,Black,Male,,12,Permanently Housed,1,0,1,0,0,0,0,0,2,4,3,3,1,0.17280562
31612,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,2,0,3,0,1,0.16774783
31616,White,Female,,16,Permanently Housed,1,1,0,0,0,0,0,0,2,4,4,6,1,0.19590083
31622,White,Male,,7,Permanently Housed,1,0,0,0,0,0,0,0,2,1,3,1,1,0.09671044
31624,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,2,0,1,1,1,0.24449778
31627,Black,Female,45-59,13,Permanently Housed,1,1,1,0,0,0,1,0,1,4,4,4,1,0.34716132
31629,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,1,2,3,3,1,0.3107867
31636,Latino,Female,,15,Permanently Housed,1,1,0,1,0,0,0,0,2,4,4,5,1,0.2260252
31638,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,6,1,0.28474692
31647,White,Male,45-59,16,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,6,1,0.25637382
31651,Asian,Female,,5,Permanently Housed,1,1,0,0,1,0,0,0,2,0,1,2,1,0.20283784
31655,Latino,Female,45-59,3,Permanently Housed,1,1,0,1,0,0,1,0,0,2,1,0,1,0.416784
31657,Black,Male,60+,3,Permanently Housed,1,0,1,0,0,0,0,1,1,0,0,1,1,0.34565908
31658,Black,Male,60+,16,Permanently Housed,1,0,1,0,0,0,0,1,2,4,3,6,1,0.36947638
31662,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,2,4,1,3,1,0.14269452
31663,White,Female,45-59,10,Permanently Housed,1,1,0,0,0,0,1,0,2,4,2,2,1,0.19317633
31665,White,Female,18-24,9,Permanently Housed,1,1,0,0,0,1,0,0,2,1,4,2,1,0.25368866
31666,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,2,2,2,3,1,0.26669094
31667,Latino,Male,45-59,10,Permanently Housed,1,0,0,1,0,0,1,0,2,4,1,3,1,0.106547594
31672,Black,Male,,4,Permanently Housed,1,0,1,0,0,0,0,0,2,0,1,1,1,0.1981597
31675,Latino,Male,45-59,0,Permanently Housed,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33797067
31676,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,1,1,1,1,0.30085218
31677,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,5,1,0.29706728
31681,White,Female,18-24,8,Permanently Housed,1,1,0,0,0,1,0,0,2,2,2,2,1,0.26223093
31684,Latino,Female,,4,Permanently Housed,1,1,0,1,0,0,0,0,1,0,2,1,1,0.19517156
31685,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,1,1,1,0,1,0.25492027
31686,Latino,Male,,7,Permanently Housed,1,0,0,1,0,0,0,0,2,1,3,1,1,0.10258613
31689,White,Male,,13,Permanently Housed,1,0,0,0,0,0,0,0,2,3,2,6,1,0.1097105
31690,White,Male,60+,8,Permanently Housed,1,0,0,0,0,0,0,1,1,0,3,3,1,0.34039623
31691,Black,Male,60+,4,Permanently Housed,1,0,1,0,0,0,0,1,1,0,1,1,1,0.3192291
31692,Black,Female,60+,15,Permanently Housed,1,1,1,0,0,0,0,1,2,4,4,4,1,0.47253427
31694,White,Male,,13,Permanently Housed,1,0,0,0,0,0,0,0,2,3,3,5,1,0.11986638
31702,White,Male,45-59,14,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,4,1,0.21488552
31704,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,4,1,0.26052466
31710,Black,Male,60+,6,Permanently Housed,1,0,1,0,0,0,0,1,1,2,0,2,1,0.3126552
31715,White,Female,45-59,1,Permanently Housed,1,1,0,0,0,0,1,0,0,0,0,0,1,0.3634951
31718,White,Female,45-59,11,Permanently Housed,1,1,0,0,0,0,1,0,1,3,2,5,1,0.24152039
31720,Black,Female,45-59,0,Permanently Housed,1,1,1,0,0,0,1,0,0,0,0,0,1,0.356571
31729,Latino,Female,45-59,10,Permanently Housed,1,1,0,1,0,0,1,0,2,4,2,2,1,0.16973594
31739,Black,Male,,13,Permanently Housed,1,0,1,0,0,0,0,0,2,4,3,4,1,0.17940222
31744,Latino,Male,45-59,14,Permanently Housed,1,0,0,1,0,0,1,0,2,4,4,4,1,0.21989958
31749,Latino,Male,60+,6,Permanently Housed,1,0,0,1,0,0,0,1,1,1,1,2,1,0.23047207
31753,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,2,4,3,2,1,0.34029436
31755,Black,Male,60+,7,Permanently Housed,1,0,1,0,0,0,0,1,2,1,1,2,1,0.21843834
31758,Black,Female,45-59,1,Permanently Housed,1,1,1,0,0,0,1,0,1,0,0,0,1,0.38306433
31761,White,Female,45-59,12,Permanently Housed,1,1,0,0,0,0,1,0,2,3,3,4,1,0.2299176
31771,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,2,1,4,2,1,0.17781064
31773,Black,Female,45-59,11,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,3,1,0.25633174
31778,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,2,1,2,3,1,0.2372038
31785,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,1,4,2,3,1,0.2377698
31787,White,Female,,9,Permanently Housed,1,1,0,0,0,0,0,0,2,2,2,3,1,0.113423824
31790,Latino,Female,,8,Permanently Housed,1,1,0,1,0,0,0,0,2,1,2,3,1,0.12467979
31794,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,1,2,2,3,1,0.3174645
31795,White,Male,60+,6,Permanently Housed,1,0,0,0,0,0,0,1,2,0,2,1,1,0.18552352
31796,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,2,2,2,3,1,0.26669094
31799,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,4,1,4,1,0.2272622
31800,Black,Female,,7,Permanently Housed,1,1,1,0,0,0,0,0,2,2,2,1,1,0.14996636
31801,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,2,1,0.2394882
31810,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,2,2,4,4,1,0.18840265
31811,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,2,1,1,5,1,0.17809562
31821,White,Female,45-59,11,Permanently Housed,1,1,0,0,0,0,1,0,2,2,4,3,1,0.19222027
31824,Black,Female,45-59,13,Permanently Housed,1,1,1,0,0,0,1,0,1,3,3,6,1,0.36375707
31844,Black,Female,45-59,10,Permanently Housed,1,1,1,0,0,0,1,0,2,1,4,3,1,0.21691225
31846,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,1,3,3,2,1,0.2918237
31851,White,Female,45-59,10,Permanently Housed,1,1,0,0,0,0,1,0,2,3,3,2,1,0.19896953
31852,White,Male,45-59,2,Permanently Housed,1,0,0,0,0,0,1,0,1,0,1,0,1,0.19878565
31853,Black,Female,,13,Permanently Housed,1,1,1,0,0,0,0,0,2,3,2,6,1,0.1607199
31858,Black,Female,45-59,15,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,6,1,0.30547285
31863,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,1,2,2,4,1,0.29067698
31872,White,Female,18-24,8,Permanently Housed,1,1,0,0,0,1,0,0,2,1,3,2,1,0.24211462
31876,Latino,Male,60+,15,Permanently Housed,1,0,0,1,0,0,0,1,2,3,3,6,1,0.21708591
31878,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,4,1,0.24894269
31898,Black,Female,45-59,8,Permanently Housed,1,1,1,0,0,0,1,0,2,2,2,1,1,0.2855631
31900,Black,Female,18-24,9,Permanently Housed,1,1,1,0,0,1,0,0,2,2,3,2,1,0.2510328
31901,Latino,Female,18-24,12,Permanently Housed,1,1,0,1,0,1,0,0,1,3,4,4,1,0.2348233
31908,Latino,Female,60+,11,Permanently Housed,1,1,0,1,0,0,0,1,2,2,3,3,1,0.23838094
31913,White,Female,60+,13,Permanently Housed,1,1,0,0,0,0,0,1,1,3,4,4,1,0.31106463
31914,White,Female,45-59,11,Permanently Housed,1,1,0,0,0,0,1,0,2,2,4,3,1,0.19222027
31915,Latino,Male,18-24,5,Permanently Housed,1,0,0,1,0,1,0,0,1,1,2,1,1,0.22765678
31917,White,Male,,15,Permanently Housed,1,0,0,0,0,0,0,0,2,4,3,6,1,0.16650113
31920,Latino,Female,45-59,8,Permanently Housed,1,1,0,1,0,0,1,0,1,3,1,3,1,0.17296389
31921,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,2,3,2,1,0.2413729
31931,Black,Male,18-24,10,Permanently Housed,1,0,1,0,0,1,0,0,2,2,4,2,1,0.24839929
31932,Latino,Female,45-59,6,Permanently Housed,1,1,0,1,0,0,1,0,1,1,2,2,1,0.19681247
31944,Black,Male,,1,Permanently Housed,1,0,1,0,0,0,0,0,1,0,0,0,1,0.27387488
31945,White,Male,45-59,8,Permanently Housed,1,0,0,0,0,0,1,0,2,1,2,3,1,0.17140257
31947,White,Male,45-59,5,Permanently Housed,1,0,0,0,0,0,1,0,0,1,1,3,1,0.22265956
31949,Latino,Male,,5,Permanently Housed,1,0,0,1,0,0,0,0,1,2,2,0,1,0.09673833
31950,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,2,2,0,1,1,0.13983001
31952,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,1,2,3,6,1,0.31446567
31953,Black,Male,45-59,1,Permanently Housed,1,0,1,0,0,0,1,0,0,0,1,0,1,0.23985101
31954,Black,Male,60+,8,Permanently Housed,1,0,1,0,0,0,0,1,0,3,2,2,1,0.48372433
31955,Black,Female,45-59,11,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,4,1,0.22832419
31960,White,Male,,5,Permanently Housed,1,0,0,0,0,0,0,0,1,2,0,2,1,0.18570346
31971,White,Female,,11,Permanently Housed,1,1,0,0,0,0,0,0,1,4,3,3,1,0.16962673
31972,White,Male,18-24,10,Permanently Housed,1,0,0,0,0,1,0,0,1,3,4,2,1,0.20499668
31973,Black,Female,,12,Permanently Housed,1,1,1,0,0,0,0,0,2,3,2,5,1,0.16338421
31974,Black,Male,,15,Permanently Housed,1,0,1,0,0,0,0,0,1,4,4,6,1,0.2848856
31982,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,6,1,0.31231397
31983,White,Male,,5,Permanently Housed,1,0,0,0,0,0,0,0,0,1,1,3,1,0.1736616
31985,White,Male,45-59,5,Permanently Housed,1,0,0,0,0,0,1,0,1,0,2,2,1,0.23323515
31987,Black,Male,,8,Permanently Housed,1,0,1,0,0,0,0,0,0,3,2,3,1,0.2513884
31989,Black,Male,,8,Permanently Housed,1,0,1,0,0,0,0,0,1,3,1,3,1,0.20992084
31993,White,Female,18-24,6,Permanently Housed,1,1,0,0,0,1,0,0,1,1,2,2,1,0.27914256
32002,White,Male,45-59,2,Permanently Housed,1,0,0,0,0,0,1,0,0,0,1,1,1,0.24210167
32004,Black,Male,60+,2,Permanently Housed,1,0,1,0,0,0,0,1,1,0,0,0,1,0.35510403
32007,Black,Male,18-24,14,Permanently Housed,1,0,1,0,0,1,0,0,2,3,4,5,1,0.2447208
32014,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,1,2,3,3,1,0.31971967
32017,Black,Female,18-24,2,Permanently Housed,1,1,1,0,0,1,0,0,0,1,1,0,1,0.2564196
32025,Black,Female,45-59,0,Permanently Housed,1,1,1,0,0,0,1,0,0,0,0,0,1,0.356571
32042,Black,Male,45-59,3,Permanently Housed,1,0,1,0,0,0,1,0,1,0,2,0,1,0.2477907
32051,Black,Male,60+,13,Permanently Housed,1,0,1,0,0,0,0,1,1,3,4,4,1,0.31804183
32055,Latino,Female,45-59,13,Permanently Housed,1,1,0,1,0,0,1,0,2,3,4,4,1,0.21792306
32056,White,Male,60+,12,Permanently Housed,1,0,0,0,0,0,0,1,2,3,2,4,1,0.24180238
32057,Latino,Male,,10,Permanently Housed,1,0,0,1,0,0,0,0,2,3,3,2,1,0.09239708
32064,Latino,Male,60+,4,Permanently Housed,1,0,0,1,0,0,0,1,1,0,2,0,1,0.23447537
32069,White,Male,60+,11,Permanently Housed,1,0,0,0,0,0,0,1,2,1,4,3,1,0.27830407
32071,Latino,Male,45-59,9,Permanently Housed,1,0,0,1,0,0,1,0,0,3,4,2,1,0.27818274
32072,Latino,Male,45-59,8,Permanently Housed,1,0,0,1,0,0,1,0,2,1,2,3,1,0.14859498
32074,Black,Male,18-24,1,Permanently Housed,1,0,1,0,0,1,0,0,0,0,1,0,1,0.27430668
32080,Black,Male,18-24,2,Permanently Housed,1,0,1,0,0,1,0,0,0,0,2,0,1,0.22608463
32082,Black,Male,,10,Permanently Housed,1,0,1,0,0,0,0,0,2,2,2,4,1,0.1428951
32087,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,2,2,2,3,1,0.2242176
32094,Black,Female,,2,Permanently Housed,1,1,1,0,0,0,0,0,1,0,1,0,1,0.3148956
32095,White,Male,45-59,15,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,6,1,0.23727879
32101,Latino,Male,45-59,10,Permanently Housed,1,0,0,1,0,0,1,0,2,2,3,3,1,0.16887292
32104,Latino,Male,60+,7,Permanently Housed,1,0,0,1,0,0,0,1,1,2,2,1,1,0.20096667
32105,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,1,4,3,3,1,0.33618
32119,Latino,Female,,15,Permanently Housed,1,1,0,1,0,0,0,0,2,4,3,6,1,0.1810872
32120,Latino,Male,45-59,12,Permanently Housed,1,0,0,1,0,0,1,0,2,4,1,5,1,0.12256786
32122,Latino,Male,45-59,11,Permanently Housed,1,0,0,1,0,0,1,0,2,3,1,5,1,0.13399647
32124,Latino,Male,45-59,4,Permanently Housed,1,0,0,1,0,0,1,0,0,1,3,0,1,0.22986719
32125,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,1,3,2,2,1,0.2929397
32134,Black,Male,,4,Permanently Housed,1,0,1,0,0,0,0,0,2,2,0,0,1,0.13905498
32136,Black,Male,45-59,3,Permanently Housed,1,0,1,0,0,0,1,0,1,0,1,1,1,0.28173012
32137,White,Female,,8,Permanently Housed,1,1,0,0,0,0,0,0,2,2,1,3,1,0.12184354
32139,Black,Male,,16,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,6,1,0.2580005
32143,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,2,4,3,3,1,0.11686479
32145,White,Male,,2,Permanently Housed,1,0,0,0,0,0,0,0,0,0,0,2,1,0.16058077
32148,White,Male,,8,Permanently Housed,1,0,0,0,0,0,0,0,2,2,3,1,1,0.106315926
32149,White,Male,,4,Permanently Housed,1,0,0,0,0,0,0,0,1,0,1,2,1,0.21448073
32155,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,2,3,3,4,1,0.11949498
32156,Black,Female,,7,Permanently Housed,1,1,1,0,0,0,0,0,2,1,2,2,1,0.18715642
32158,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,1,4,3,4,1,0.25961918
32162,Black,Male,60+,4,Permanently Housed,1,0,1,0,0,0,0,1,1,0,0,2,1,0.37129688
32165,Latino,Female,45-59,3,Permanently Housed,1,1,0,1,0,0,1,0,1,0,1,1,1,0.26535985
32166,Latino,Male,60+,15,Permanently Housed,1,0,0,1,0,0,0,1,1,3,4,6,1,0.3141957
32170,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,2,2,2,2,1,0.23380189
32175,White,Male,,10,Permanently Housed,1,0,0,0,0,0,0,0,2,2,3,3,1,0.112378776
32177,Latino,Male,60+,8,Permanently Housed,1,0,0,1,0,0,0,1,2,2,2,1,1,0.17026813
